RawPath	Experiment	Graph	Implementation	Configuration	Status	PBSJobID	SourceSnapshotID	OriginalPath	SHA256	SizeBytes	UsedInThesis	DerivedResultPath
raw_data/tuning/pathmerge/roadNet-PA/pathmerge_bc/job_multi_20260710/pathmerge_sweep.log	tuning/pathmerge	roadNet-PA	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/roadNet-PA/pathmerge_sweep.log	59418cba3c0d6e52b8c25a350cb33f37e18795756c7e166bc041553e0f8e6f29	1431	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-PA/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	tuning/pathmerge	roadNet-PA	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/roadNet-PA/pathmerge_sweep_results.tsv	2e7c13ce9ff659e1d2128a2ae5f057685898182fb910c7af55937d09914a378f	774	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-TX/pathmerge_bc/job_2360072_20260711/pbs_stdout.log	tuning/pathmerge	roadNet-TX	pathmerge_bc	n/a	success	2360072	phase_def_block_20260710	thesis_bc_project/bc_tx_screen.o2360072	f3939bd4849759323d510634264166d1c11ad643496511d3d4653bd4de8f9885	1227	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-TX/pathmerge_bc/job_2361040_20260711/pbs_stdout.log	tuning/pathmerge	roadNet-TX	pathmerge_bc	n/a	success	2361040	phase_def_block_20260710	thesis_bc_project/bc_tx_confirm.o2361040	c0525c695d7e9c4ff4f5094391f11dd72875f380d1496bc3f81e7846e9c37e3e	1463	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/tuning/pathmerge/roadNet-TX/pathmerge_bc/job_multi_20260710/pathmerge_sweep_results.tsv	tuning/pathmerge	roadNet-TX	pathmerge_bc	n/a	success	multi	phase_def_block_20260710	result/tuning/pathmerge/roadNet-TX/pathmerge_sweep_results.tsv	c5e171c1d43186438e8fab2357e491af17df26a735ed2c47144e20dbcd57d43d	357	yes	result/main_performance/proposed_vs_pathmerge/; result/correctness/pathmerge_tuned/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/_job/job_2368398_20260712/MANIFEST.txt	unsuccessful/early_terminated/memory_paths	325557_3216152	job_meta	n/a	early_terminated	2368398	memory_correctness_failfast_20260712	failure/early_terminated/memory_correctness_2368398/MANIFEST.txt	58a5f4ad88832d64637a9e52f3fd692c70fe218a0eadabbbec2326035fb169a3	4169	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/_job/job_2368398_20260712/run.log	unsuccessful/early_terminated/memory_paths	325557_3216152	job_meta	n/a	early_terminated	2368398	memory_correctness_failfast_20260712	failure/early_terminated/memory_correctness_2368398/run.log	93b9f51f4d06991a03421d47d1e9fc8fcdfe79f1b896d5ef3bd94413fa5c43fe	5542	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/gpu_opt_pure/pure_b1024/job_2368398_20260712/gpu_opt_pure_b1024.bc.tsv	unsuccessful/early_terminated/memory_paths	325557_3216152	gpu_opt_pure	pure_b1024	early_terminated	2368398	memory_correctness_failfast_20260712	build_miyabi/result_memory_correctness_20260712_211738_2368398.opbs/gpu_opt_pure_b1024.bc.tsv	b4f0674431bc4c918b7b5a597ca98be6132c6f9ad06b2f31b300ff31f6b23e95	9330097	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/gpu_opt_pure/pure_b1024/job_2368398_20260712/gpu_opt_pure_b1024.stderr.log	unsuccessful/early_terminated/memory_paths	325557_3216152	gpu_opt_pure	pure_b1024	early_terminated	2368398	memory_correctness_failfast_20260712	failure/early_terminated/memory_correctness_2368398/gpu_opt_pure_b1024.stderr.log	d8b1242c4934b7f0cbb04c73ed1f1238bfcb5d9b30f31f06439ed05901e03a12	504	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368398_20260712/pathmerge_b4096.bc.tsv	unsuccessful/early_terminated/memory_paths	325557_3216152	pathmerge_bc	pathmerge_b4096	early_terminated	2368398	memory_correctness_failfast_20260712	build_miyabi/result_memory_correctness_20260712_211738_2368398.opbs/pathmerge_b4096.bc.tsv	c895c6121671af6605d834e68bc1443b84624ca595506267901c3a59a643e454	9330097	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368398_20260712/pathmerge_b4096.stderr.log	unsuccessful/early_terminated/memory_paths	325557_3216152	pathmerge_bc	pathmerge_b4096	early_terminated	2368398	memory_correctness_failfast_20260712	failure/early_terminated/memory_correctness_2368398/pathmerge_b4096.stderr.log	7c699d161e2e2cc6c21caa529f7cd158e6c55a94f9a00e2b69c9a7e87a8e0f1b	343	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/memory_paths/325557_3216152/pbs_stdout_job_2368398_20260712.log	unsuccessful/early_terminated/memory_paths	325557_3216152	n/a	n/a	early_terminated	2368398	memory_correctness_failfast_20260712	thesis_bc_project/bc_mem_correct.o2368398	8ef239fa9cbac360ac1b34522a008d0e8fabdaedbb4939122acb2db91c397c4f	3101	no	result/correctness/memory_paths/canonical_job_2368587/
raw_data/unsuccessful/early_terminated/pathmerge_sweep/email-EuAll/job_2359096_20260711/pathmerge_sweep.log	unsuccessful/early_terminated/pathmerge_sweep	email-EuAll	n/a	n/a	early_terminated	2359096	phase_def_block_20260710	failure/early_terminated/pathmerge_sweep_2359096_email-EuAll/pathmerge_sweep.log	44bb21b519df36a7d7a2a92e1f7586e326d085c96326e7daef9baaec0aa84abc	2140	no	result/tuning/pathmerge/
raw_data/unsuccessful/early_terminated/pathmerge_sweep/email-EuAll/job_2359096_20260711/pathmerge_sweep_results.tsv	unsuccessful/early_terminated/pathmerge_sweep	email-EuAll	n/a	n/a	early_terminated	2359096	phase_def_block_20260710	failure/early_terminated/pathmerge_sweep_2359096_email-EuAll/pathmerge_sweep_results.tsv	4ac33b396d3c088f68a594ca960531c891253d327a4798807f99f45998e7b15b	265	no	result/tuning/pathmerge/
raw_data/unsuccessful/early_terminated/pathmerge_sweep/email-EuAll/job_2359096_20260711/pbs_stdout.log	unsuccessful/early_terminated/pathmerge_sweep	email-EuAll	n/a	n/a	early_terminated	2359096	phase_def_block_20260710	thesis_bc_project/bc_pm_sweep.o2359096	f4b34fade3acbab7ef042330d320df4515906ed66c894ccca94f331cfacdfb83	745	no	result/tuning/pathmerge/
raw_data/unsuccessful/early_terminated/pathmerge_sweep/roadNet-PA/job_2359080_20260711/pathmerge_sweep.log	unsuccessful/early_terminated/pathmerge_sweep	roadNet-PA	n/a	n/a	early_terminated	2359080	phase_def_block_20260710	failure/early_terminated/pathmerge_sweep_2359080_roadNet-PA/pathmerge_sweep.log	59418cba3c0d6e52b8c25a350cb33f37e18795756c7e166bc041553e0f8e6f29	1431	no	result/tuning/pathmerge/
raw_data/unsuccessful/early_terminated/pathmerge_sweep/roadNet-PA/job_2359080_20260711/pathmerge_sweep_results.tsv	unsuccessful/early_terminated/pathmerge_sweep	roadNet-PA	n/a	n/a	early_terminated	2359080	phase_def_block_20260710	failure/early_terminated/pathmerge_sweep_2359080_roadNet-PA/pathmerge_sweep_results.tsv	b39b2f4f6a8a25a9a3a8a6d23c03166db0a6a1f626d9b429a5dc3a9a8e489760	171	no	result/tuning/pathmerge/
raw_data/unsuccessful/early_terminated/pathmerge_sweep/roadNet-PA/job_2359080_20260711/pbs_stdout.log	unsuccessful/early_terminated/pathmerge_sweep	roadNet-PA	n/a	n/a	early_terminated	2359080	phase_def_block_20260710	thesis_bc_project/bc_pm_sweep.o2359080	4795544e9ed96f8b5159b331bff5f7323f31ddedcee68753ee0366c6b88feee7	715	no	result/tuning/pathmerge/
raw_data/unsuccessful/failed/profiling/ablation_H1W1A1_incomplete/job_2359175_20260711/ablation_H1W1A1.stats.txt	unsuccessful/failed/profiling	ablation_H1W1A1_incomplete	n/a	n/a	failed	2359175	phase_def_block_20260710	failure/incomplete/ablation_H1W1A1.stats.txt	ecc82d6e51d065fea8f2219f4a9dd058480f8834630222c5cd099b6ba11d6868	271	no	result/profiling/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/_job/job_2368269_20260712/MANIFEST.txt	unsuccessful/oom/memory_paths	325557_3216152	job_meta	n/a	oom	2368269	memory_correctness_oom_20260712	failure/failed/oom/memory_correctness_2368269/MANIFEST.txt	0a0adb3b512995de27a2add7f390f194eaaf29b472929234459c2ee99bd15b69	2416	no	result/correctness/memory_paths/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/_job/job_2368269_20260712/run.log	unsuccessful/oom/memory_paths	325557_3216152	job_meta	n/a	oom	2368269	memory_correctness_oom_20260712	failure/failed/oom/memory_correctness_2368269/run.log	e8c01f06ae621a7315506e871c238c8b96e61bd16434088b4a53229c76c23afd	3091	no	result/correctness/memory_paths/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/gpu_opt/um_b10240/job_2368269_20260712/gpu_opt_b10240.bc.tsv	unsuccessful/oom/memory_paths	325557_3216152	gpu_opt	um_b10240	oom	2368269	memory_correctness_oom_20260712	build_miyabi/result_memory_correctness_20260712_204001_2368269.opbs/gpu_opt_b10240.bc.tsv	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	no	result/correctness/memory_paths/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/gpu_opt/um_b10240/job_2368269_20260712/gpu_opt_b10240.stderr.log	unsuccessful/oom/memory_paths	325557_3216152	gpu_opt	um_b10240	oom	2368269	memory_correctness_oom_20260712	failure/failed/oom/memory_correctness_2368269/gpu_opt_b10240.stderr.log	3b265304753feca4b45f3d35cbacd29b73f2c03bb862b8c3d1eaca9b25fb9f52	362	no	result/correctness/memory_paths/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368269_20260712/pathmerge_b4096.bc.tsv	unsuccessful/oom/memory_paths	325557_3216152	pathmerge_bc	pathmerge_b4096	oom	2368269	memory_correctness_oom_20260712	build_miyabi/result_memory_correctness_20260712_204001_2368269.opbs/pathmerge_b4096.bc.tsv	1569b9e341f1baecaca010aa36f01d1b9bc1e97530a6156de3d6a9874acf9f84	9330097	no	result/correctness/memory_paths/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/pathmerge_bc/pathmerge_b4096/job_2368269_20260712/pathmerge_b4096.stderr.log	unsuccessful/oom/memory_paths	325557_3216152	pathmerge_bc	pathmerge_b4096	oom	2368269	memory_correctness_oom_20260712	failure/failed/oom/memory_correctness_2368269/pathmerge_b4096.stderr.log	9d5f5998edf03417c0ba4668770c02d383266ad9dfd3a2c2e8779c00d07bcd8f	343	no	result/correctness/memory_paths/
raw_data/unsuccessful/oom/memory_paths/325557_3216152/pbs_stdout_job_2368269_20260712.log	unsuccessful/oom/memory_paths	325557_3216152	n/a	n/a	oom	2368269	memory_correctness_oom_20260712	thesis_bc_project/bc_mem_correct.o2368269	975e61719f27e26c6e541776c6ff38bd42239cfb3990d153eac85320cee40e6b	3332	no	result/correctness/memory_paths/
